Symbol	Rank	DevE10.5(PVal)affy430	DevE11.5(PVal)affy430	DevE12.5(PVal)affy430	DevE16.5(PVal)affy430	DevE17.5(PVal)affy430	DevE19.5(PVal)affy430	DevP0(PVal)affy430	DevP2(PVal)affy430	DevP56(PVal)affy430	DevP28Epi(PVal)affy430	DevE9.5a(PVal)lumi2	DevE9.5b(PVal)lumi2	DevE10.5a(PVal)lumi2	DevE10.5b(PVal)lumi2	DevP4(PVal)lumi2	DevP8(PVal)lumi2	DevP12(PVal)lumi2	DevP20(PVal)lumi2	DevP30(PVal)lumi2	DevP42(PVal)lumi2	DevP52(PVal)lumi2	DevP60(PVal)lumi2	DevE9.5(PVal)lumi1	DevE10.25(PVal)lumi1	DevE15.5(PVal)affy430a	DevP0a(PVal)affy430a	DevP0b(PVal)affy430a
Fbxl13	-	-	-	-	-	-	-	-	-	-	-	0.71	0.55	0.88	0.23	0	0	0	0	0	0.03	0.51	0.63	-	-	-	-	-
Fbxo15	-	0.43	0.44	0.67	0.71	0.32	0.4	0.14	0.37	0.1	0	0.12	0.91	0.34	0.37	0.43	0.77	0.83	0.65	0.09	0.18	0.78	0.92	-	-	0	0	0.1
Fbxo5	-	0.85	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.82	0.64	0.99	0.85	0.98	0.68	0.54	0	0	-	-	-
Fcer1g	-	0.08	0.9	0.36	0.14	0.04	0.11	0	0	0.01	0	0.99	0.68	0.73	0.91	0.39	0.94	0.81	0.74	0.62	0.73	0.95	0.66	-	-	0.02	0.74	0.92
Fcgr1	-	0.03	0	0	0	0	0.63	0.05	0.59	0.01	0.35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.44	0.82	0.04
Fcgr2b	-	0.65	0.2	0.02	0	0	0	0	0.35	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.6	0.02	0.1
Fcgr3	-	0.64	0.22	0.12	0	0.59	0.3	0.57	0.99	0.03	0	0.01	0	0.11	0	0	0.01	0.01	0	0.02	0.01	0.03	0.02	-	-	0.2	0.26	0.37
Fen1	-	0.35	0	0	0	0	0	0	0	0	0	0	0	0.45	0.23	0	0	0	0	0	0	0	0	0.72	0.01	0	0.32	0.07
Fes	-	0.29	0.41	0.75	0.62	0.08	0.68	0.17	0.01	0.42	0	0.66	0.24	0.01	0.1	0.27	0.42	0.64	0.57	0.99	0.43	0.86	0.67	-	-	0.01	0	0
Ffar2	-	0.56	0.87	0.41	0.79	0.16	0.38	0.16	0.39	0.8	0.61	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.31	0.05
Fgd3	-	0.11	0.64	0.45	0.95	0.9	0.04	0.87	0.95	0.11	0.14	0.72	0.85	0.02	0.67	0.14	0.95	0.43	0.71	0.19	0.21	0.75	0.23	-	-	-	-	-
Fgf1	-	0.35	0.19	0.29	0	0	0	0	0	0	0	0.43	0.42	0.35	0.53	0.02	0.02	0.02	0	0	0	0	0.48	-	-	0.86	0	0
Fgf11	-	0.45	0.69	0.53	0	0.03	0	0.02	0.59	0.2	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.01	0.04	0.58
Fgf15	-	0.08	0.16	0.39	0.18	0.01	0	0.17	0	0.01	0	0.67	0.71	0.45	0.71	0.41	0.23	0.22	0.35	0.25	0.32	0.37	0.33	0.28	0.82	0	0.19	0.11
Fgfr2	-	0	0.05	0.75	0	0.65	0.67	0.45	0.18	0	0.08	0	0	0	0	0.28	0.63	0.3	0.39	0	0.03	0.01	0.07	0	0	0	0	0
Fgfr3	-	0.01	0.34	0	0	0	0	0	0	0	0	0.93	0.27	0.32	0.18	0	0	0	0	0	0	0	0	-	-	0	0	0
Fgl2	-	0	0.01	0.01	0.01	0	0.04	0	0	0.06	0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.46	0.96	0.15
Fgr	-	0.83	0.43	0.01	0.85	0.1	0.08	0.68	0.68	0	0.11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Fhdc1	-	0	0	0	0	0	0	0	0	0.79	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Fhl2	-	0	0	0.01	0.16	0.26	0.06	0.82	0.59	0	0	0.19	0.12	0.01	0.78	0.07	0.05	0.02	0.04	0.01	0.01	0.01	0	-	-	0	0	0
Fhl3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Fhod3	-	0.65	0.83	0.87	0.3	0.52	0.2	0.22	0.01	0	0.03	0.25	0.76	0.02	0.41	0.13	0.77	0.89	0.51	0.41	0.68	0.78	0	-	-	0.5	0	0
Fig4	-	0	0	0	0.05	0.8	0.3	0.17	0.35	0	0	0.07	0.47	0.4	0.56	0.69	0.36	0.56	0.66	0.87	0.12	0.88	0.65	-	-	0.02	0	0
Fignl1	-	0.58	0.32	0	0	0	0	0	0	0	0	0	0.63	0.2	0.3	0	0	0	0	0	0	0	0	0.18	0.04	0	0	0
Filip1	-	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Filip1l	-	0.01	0	0	0	0	0.06	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Fkbp11	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flna	-	0.2	0.15	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0
Flnb	-	0.01	0	0	0.22	0.92	0.39	0.09	0.04	0	0.15	0	0	0	0	0.75	0.58	0.51	0.38	0.44	0.4	0.6	0.23	0	0	0.03	0.02	0
Flnc	-	0	0.03	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	0
Flot1	-	0.04	0.01	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0
Fmn1	-	0.88	0.23	0.41	0.35	0.64	0.33	0.09	0.66	0.42	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Fmo2	-	0.7	0.24	0	0	0	0.02	0	0	0	0	0.01	0.29	0.11	0.12	0.33	0.82	0.75	0.51	0.07	0.54	0.58	0	-	-	-	-	-
Fn1	-	0	0.11	0.01	0	0	0	0	0	0	0	0.12	0	0.81	0.02	0	0	0	0	0	0	0	0	0.61	0.15	0	0	0
Fn3k	-	0	0	0	0.56	0.56	0	0	0.01	0	0	0.72	0.36	0.84	0.78	0	0	0	0	0	0	0	0	-	-	0.14	0	0
Fn3krp	-	0.97	0.9	0.42	0	0.16	0	0	0.52	0.05	0.19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Fndc1	-	0.58	0.7	0.19	0.07	0.51	0.25	0.72	0.02	0.01	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.09	0.02
Folh1	-	0.6	0.93	0.87	0.5	0.58	0.02	0.7	0.85	0	0.11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Folr1	-	0	0	0	0	0	0	0	0	0	0	0.31	0.8	0.14	0.85	0	0	0	0	0	0	0	0	0.7	0.87	0	0	0
Fos	-	0.36	0.32	0.29	0.24	0.98	0	0.42	0.12	0.05	0	0.78	0.91	0.76	0.82	0.94	0.91	0.89	0.98	0.47	0	0.87	0.74	-	-	0.79	0.09	0
Fosb	-	0.05	0.61	0.75	0.12	0.29	0.15	0.84	0.43	0.06	0.12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Fosl2	-	0	0	0	0.58	0	0.03	0	0	0	0	0.41	0.69	0.12	0.41	0.16	0.38	0.75	0.34	0.03	0.03	0.03	0	0.06	0.3	-	-	-
Foxc1	-	0.26	0.07	0	0	0	0	0	0	0	0	0.32	0.56	0.01	0.06	0.01	0.02	0.01	0	0	0	0	0	-	-	0.12	0	0.01
Foxe3	-	0	0	0	0	0	0	0	0	0	0.63	0	0.67	0.08	0.77	0.08	0	0	0	0.04	0	0	0.06	-	-	0.64	0.02	0.01
Foxm1	-	0.01	0	0.69	0.2	0.04	0.05	0.01	0.8	0.5	0	0	0	0	0	0.13	0.2	0.15	0.15	0.12	0.14	0.15	0.39	0	0	0.16	0	0
Foxn1	-	0.15	0.1	0	0	0.03	0.2	0.21	0.65	0	0.05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Foxn3	-	0.34	0.04	0.06	0.34	0.21	0.61	0	0.38	0.05	0	0	0.98	0.02	0.07	0.01	0.13	0.2	0.13	0.01	0.23	0.35	0.63	-	-	-	-	-
Foxo6	-	-	-	-	-	-	-	-	-	-	-	0.55	0.21	0.81	0.85	0.97	0.92	0.85	0.28	0.99	0.9	0.94	0.96	-	-	-	-	-
Foxred2	-	0.03	0.23	0.59	0.18	0.56	0.59	0.16	0.86	0.07	0.04	0.21	0.92	1	0.55	0.83	0.67	0.71	0.75	0.78	0.57	0.77	0.58	-	-	-	-	-
Fpr2	-	0.46	0.99	0.94	0.04	0.67	0.31	1	0.17	0.55	0.45	0	0.04	0.11	0	0.03	0.13	0.03	0.18	0.13	0.23	0.3	0.19	-	-	0.02	0.64	0.53
Frem2	-	0	0	0.71	0	0.23	0.03	0.97	0	0.31	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Frmd4a	-	0	0.01	0.39	0	0	0.61	0	0	0	0	0	0	0	0	0.67	0.32	0.17	0.16	0.34	0.09	0.03	0.26	0	0	-	-	-
Frmd8	-	0	0	0	0.08	0.98	0.32	0.07	0.04	0.13	0	0	0	0	0	0.93	0.99	0.94	0.93	0.9	0.96	0.88	0.93	0	0	0.21	0.01	0
Fry	-	0	0	0	0.03	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Fscn1	-	0.74	0.06	0.07	0	0	0.02	0	0	0	0	0.53	0.03	0	0	0.26	0.25	0.18	0.11	0.04	0	0	0	0	0	0	0.05	0
Fst	-	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0	-	-	0	0	0
Fstl4	-	0.42	0.12	0.14	0.24	0.3	0.17	0.32	0.01	0.41	0.98	0.72	0.24	0.59	0.2	0.09	0.96	0.87	0.65	0.47	0.42	0.27	0.07	-	-	-	-	-
Furin	-	0.96	0.79	0.2	0	0.19	0.27	0.75	0.37	0.08	0	0.04	0	0	0.01	0.04	0	0	0	0.19	0	0	0.48	-	-	0	0	0
Fut4	-	0.33	0.41	0.7	0.02	0.07	0.57	0.05	0.84	0.34	0.02	0.88	0.04	0.49	0	0.24	0.3	0.42	0.32	0.2	0.16	0.18	0.16	-	-	-	-	-
Fuz	-	0.57	0.01	0.11	1	0.35	0.48	0.3	0.39	0.03	0.42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Fxyd1	-	0	0.02	0.06	0	0	0	0	0	0	0	0.78	0.72	0.91	0.99	0	0.01	0	0	0	0	0	0	-	-	0.01	0	0
Fxyd5	-	0.74	0.32	0.49	0	0.05	0.01	0.25	0.32	0	0.02	0.33	0.26	0.79	0.2	0.2	0.61	0.62	0.21	0.08	0.38	0.98	0	-	-	0	0	0
Gaa	-	0.6	0	0	0	0	0	0	0	0	0	0.35	0.29	0.39	0.72	0.14	0.28	0.14	0.22	0.08	0.13	0.07	0.3	-	-	0	0.02	0.02
Gabra3	-	0	0	0	0.02	0	0	0	0.13	0	0	0.53	0.91	0.71	0.97	0.63	0.72	0.64	0.22	0.07	0.06	0.12	0	-	-	-	-	-
Gabra4	-	0.01	0	0	0.74	0.37	0.36	0.44	0.71	0.03	0	0.64	0.33	0.79	0.34	0.91	0.43	0.72	0.53	0.55	0.6	0.79	0	-	-	-	-	-
Gad2	-	0.01	0	0	0.19	0.69	0.37	0.21	0.06	0.72	0.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Gadd45a	-	0.17	0	0.07	0	0.01	0.01	0	0	0	0	0.01	0.01	0	0.06	0	0	0	0	0	0	0	0	0.04	0.11	0	0	0
Gadd45g	-	0	0	0	0.02	0	0	0	0	0.03	0.62	0	0	0	0	0	0	0	0.16	0.53	0.16	0	0	-	-	0.95	0.18	0.02
Gadl1	-	0.55	0.94	0.77	0.63	0.23	0.25	0.03	0.15	0.19	0.03	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gal	-	0.07	0.21	0.36	0.81	0.18	0.1	0.01	0.88	0.38	0.62	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Galnt14	-	-	-	-	-	-	-	-	-	-	-	0.86	0	0.05	0	0.2	0.61	0.69	0.61	0.12	0.21	0.97	0.96	0.02	0.01	-	-	-
Galnt18	-	0	0	0	0	0	0.6	0	0.09	0.01	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Galnt4	-	0.02	0	0	0	0	0.02	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0.07
Galnt6	-	0.48	0.28	0.05	0.29	0.15	0.1	0.95	0.25	0.17	0.03	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gamt	-	0.31	0	0	0	0	0	0	0	0	0	0.01	0	0.04	0.04	0	0	0	0	0	0	0	0	-	-	0.89	0.93	0.56
Gap43	-	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	0	0
Gar1	-	0.07	0.94	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.12	0.91	0.15
Gars	-	0.29	0.33	0.37	0	0	0.77	0	0.48	0	0	0.26	0	0	0.67	0.2	0.97	0.37	0.04	0.13	0	0	0	0	0	0	0	0
Gas2l1	-	0.65	0.27	0.4	0.58	0.03	0.01	0	0.02	0.77	0.44	0.07	0.21	0.29	0.08	0.43	0.66	0.99	0.08	0.44	0.07	0.12	0	-	-	-	-	-
Gas2l3	-	0.04	0.97	0.03	0.05	0.01	0.48	0	0.94	0	0.25	0.01	0.01	0.24	0.03	0	0	0	0	0	0	0	0	0	0.95	-	-	-
Gas6	-	0	0.37	0	0	0	0	0	0	0	0	0.02	0.16	0.07	0.1	0	0	0	0	0	0	0	0	-	-	0	0	0
Gbp2	-	0.99	0.92	0.72	0.27	0.66	0.72	0.74	0.65	0	0	0.69	0.77	0.38	0.28	0.19	0.57	0.7	0.21	0.5	0.03	0.21	0	-	-	0.04	0.22	0.67
Gbp3	-	0.72	0.44	0.19	0	0	0	0	0.02	0.01	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.15	0.39	0.51
Gbp6	-	0.1	0.03	0.05	0.16	0.05	0.25	0.1	0.28	0.03	0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gbp7	-	0.07	0.01	0.22	0	0.22	0	0.12	0.1	0.37	0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Gbx2	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-
Gcg	-	0.53	0.44	0	0	0	0	0	0	0.15	0	0.6	0.5	0.64	0.54	0	0	0	0	0	0.01	0	0.04	-	-	0	0	0
Gch1	-	0.01	0.27	0.36	0.01	0.06	0	0.47	0	0.35	0.17	0.76	0.69	0.67	0.66	0.01	0.01	0.01	0.16	0.95	0.76	0.79	0.73	-	-	0.26	0.03	0.75
Gck	-	0.24	0	0	0	0	0	0	0	0	0	0.23	0.93	0.41	0.94	0	0	0	0	0	0	0	0	-	-	0	0.01	0
Gclc	-	0.16	0	0	0.77	0.01	0	0	0.48	0	0	0.03	0	0.02	0.02	0.22	0.93	0.48	0.35	0	0.33	0.4	0.8	0.44	0.39	0.21	0.13	0.34
Gcnt1	-	0.24	0.01	0	0.01	0	0	0	0	0	0	0.27	0.36	0	0.19	0	0.02	0.01	0.03	0.02	0.02	0.28	0	0.02	0	0	0	0
Gcnt2	-	0.95	0.96	0.84	0.03	0.67	0.03	0.07	0.15	0.25	0.04	0.61	0.01	0.43	0.01	0.34	0.43	0.5	0.37	0.88	0.85	0.99	0.06	0.09	0.48	0	0	0
Gda	-	0.45	0.05	0.51	0.08	0	0.15	0	0.67	0.01	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gdf10	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.35	0.47	0	0.03	-	-	0	0	0
Gdf15	-	0.63	0.81	0.91	0.42	0.56	0.75	0.89	0.2	0.05	0.06	0.58	0.41	0.26	0.74	0.51	0.79	0.48	0.27	0.29	0.27	0.14	0.62	-	-	-	-	-
Gdnf	-	-	-	-	-	-	-	-	-	-	-	0	0.26	0	0.01	0	0	0	0	0	0	0	0	-	-	-	-	-
Gem	-	0.03	0.14	0.22	0.52	0.58	0.54	0.43	0.75	0.51	0.26	0.84	0.63	0	0.03	0.2	0.96	0.3	0.88	0.85	0.74	0.8	0.9	-	-	0.08	0.69	0.45
Gen1	-	0.07	0.2	0	0.01	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gfap	-	0	0	0.01	0.03	0.43	0.52	0.05	0	0.12	0	0.79	0.12	0	0	0	0	0	0	0.01	0	0	0.79	0.38	0.15	0.66	0.34	0.43
Gfod1	-	-	-	-	-	-	-	-	-	-	-	0	0.03	0.02	0.03	0.62	0.73	0.62	0.6	0.1	0.4	0.16	0.7	-	-	-	-	-
Gfra1	-	0	0	0	0	0	0	0	0	0.32	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Ggnbp1	-	0.65	0.02	0	0	0	0	0	0	0.3	0.06	0.02	0.2	0.39	0.8	0	0	0	0	0	0	0	0	-	-	0.57	0.82	0.47
Ggt1	-	0	0	0	0	0	0	0	0	0	0	0.01	0.18	0	0.01	0.85	0.94	0.69	0.95	0.95	0.71	0.64	0.1	-	-	0	0	0
Ggt5	-	0.04	0.81	0.2	0.86	0.11	0.24	0.93	0	0	0.86	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.09	0.02	0.01
Gins1	-	0.29	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.13	0	0
Gins2	-	0.02	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	-	-	-
Gja1	-	0.24	0.12	0	0.01	0.43	0.04	0.04	0.41	0.81	0	0	0	0	0	0.08	0.01	0.05	0.03	0.49	0.1	0.16	0.04	0	0	0	0	0
Gja3	-	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Gja4	-	0.05	0.01	0.3	0.14	0.29	0.09	0.86	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0.32	0.01	0
Gja8	-	0	0	0	0	0	0	0	0	0	0	0.08	0.84	0	0.69	0	0	0	0	0	0	0	0	0.89	0	0	0	0
Gjb2	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	-	-	0	0.02	0.02
Gjb3	-	-	-	-	-	-	-	-	-	-	-	0.04	0.74	0.33	0.43	0.04	0.09	0.08	0.16	0.04	0.19	0.27	0.11	-	-	-	-	-
Gjb4	-	0.01	0.03	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gjc1	-	0.38	0.01	0	0.01	0	0.03	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0
Gje1	-	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gkn3	-	1	0.85	0.07	0	0.55	0.09	0.07	0.01	0.06	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Glb1l2	-	0.18	0.92	0.19	0.93	0.54	0.32	0.27	0	0.28	0	0.06	0.63	0.32	0.49	0.24	0.48	0.33	0.52	0.31	0.72	0.8	0.83	-	-	-	-	-
Glipr1	-	0	0.06	0.63	0	0	0	0	0	0.61	0.01	0	0.03	0.04	0.02	0.42	0.39	0.46	0.39	0.23	0.73	0.9	0.01	0.13	0.06	0.08	0	0
Glipr2	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0.93	0	0.15
Glis3	-	0.1	0	0	0	0	0	0	0	0	0	0.15	0.02	0.99	0.65	0.63	0.86	0.45	0.5	0.95	0.66	0.13	0.68	0.01	0.01	-	-	-
Glrx	-	0.08	0	0	0	0	0.05	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.7	0.03	0.17
Glt8d2	-	0	0	0	0	0	0	0	0	0.76	0.8	0.32	0.67	0.48	0.59	0.09	0.12	0.29	0.02	0.22	0.72	0.68	0.76	-	-	-	-	-
Glyat	-	0.15	0.65	0.2	0	0.17	0.01	0.06	0.01	0	0.68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gm12185	-	0.46	0.25	0.12	0.3	0.76	0.29	0.07	0.02	0.2	0.07	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gm13247	-	0.12	0.52	0.27	0.24	0.86	0.32	0.37	0.19	0.21	0.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Gm14005	-	0.01	0.03	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
